action_type,loc_x,loc_y,period,playoffs,shot_distance,shot_made_flag,shot_zone_area,shot_zone_basic,opponent,season,matchup,time_remaining,game_date
0,-48,166,4,0,17,0.0,4,0,0,6,1,584,2301
0,67,97,4,0,11,0.0,0,2,0,6,1,503,2301
0,232,82,4,0,24,0.0,0,4,0,6,1,256,2301
0,159,194,4,0,25,1.0,3,3,0,6,1,223,2301
0,80,230,4,0,24,0.0,3,3,0,6,1,163,2301
0,-151,-28,4,0,15,0.0,1,0,0,6,1,102,2301
3,-163,26,4,0,16,1.0,1,0,0,6,1,9,2301
0,-140,215,1,0,25,0.0,2,3,12,6,1,669,2303
3,75,84,1,0,11,1.0,0,2,12,6,1,581,2303
0,153,112,1,0,18,0.0,3,0,12,6,1,504,2303
0,227,109,1,0,25,0.0,3,3,12,6,1,499,2303
4,0,0,1,0,0,1.0,4,1,12,6,1,436,2303
2,0,0,1,0,0,0.0,4,1,12,6,1,58,2303
0,136,237,1,0,27,,3,3,12,6,1,32,2303
15,0,0,2,0,0,,4,1,12,6,1,647,2303
0,-169,107,2,0,20,0.0,1,0,12,6,1,611,2303
7,0,0,2,0,0,,4,1,12,6,1,529,2303
4,0,0,2,0,0,,4,1,12,6,1,475,2303
8,131,13,2,0,13,0.0,0,0,12,6,1,368,2303
0,-34,95,2,0,10,1.0,4,2,12,6,1,60,2303
0,161,-8,2,0,16,1.0,0,0,12,6,1,32,2303
0,105,105,2,0,14,1.0,0,0,12,6,1,0,2303
0,-110,127,3,0,16,0.0,2,0,12,6,1,690,2303
0,-10,202,3,0,20,0.0,4,0,12,6,1,639,2303
4,0,0,3,0,0,1.0,4,1,12,6,1,541,2303
0,125,3,3,0,12,0.0,0,0,12,6,1,506,2303
0,90,243,3,0,25,0.0,3,3,12,6,1,317,2303
7,0,0,3,0,0,1.0,4,1,12,6,1,279,2303
0,44,145,3,0,15,0.0,4,0,12,6,1,249,2303
7,0,0,3,0,0,1.0,4,1,12,6,1,171,2303
0,67,258,3,0,26,0.0,4,3,12,6,1,87,2303
0,62,155,3,0,16,,3,0,12,6,1,51,2303
0,-66,257,3,0,26,0.0,4,3,12,6,1,1,2303
5,0,0,4,0,0,0.0,4,1,12,6,1,708,2303
8,121,7,4,0,12,1.0,0,0,12,6,1,622,2303
0,113,51,4,0,12,0.0,0,0,12,6,1,223,2303
0,-3,74,4,0,7,0.0,4,2,12,6,1,192,2303
0,-15,114,4,0,11,0.0,4,2,12,6,1,128,2303
2,0,0,4,0,0,0.0,4,1,12,6,1,109,2303
0,-105,151,4,0,18,0.0,2,0,12,6,1,81,2303
0,102,105,4,0,14,0.0,0,0,12,6,1,47,2303
0,172,-1,1,0,17,,0,0,3,6,1,680,2305
0,1,74,1,0,7,0.0,4,2,3,6,1,612,2305
0,105,-3,1,0,10,0.0,0,0,3,6,1,585,2305
2,0,0,1,0,0,0.0,4,1,3,6,1,582,2305
9,0,0,1,0,0,0.0,4,1,3,6,1,473,2305
0,159,-28,2,0,16,0.0,0,0,3,6,1,509,2305
0,-3,206,2,0,20,1.0,4,0,3,6,1,465,2305
0,1,253,2,0,25,0.0,4,3,3,6,1,396,2305
1,0,0,2,0,0,1.0,4,1,3,6,1,369,2305
0,-6,117,2,0,11,0.0,4,2,3,6,1,252,2305
0,-151,66,2,0,16,1.0,1,0,3,6,1,190,2305
0,-158,191,2,0,24,0.0,2,3,3,6,1,120,2305
0,140,48,3,0,14,1.0,0,0,3,6,1,643,2305
0,-97,227,3,0,24,1.0,2,3,3,6,1,617,2305
0,-74,169,3,0,18,0.0,2,0,3,6,1,456,2305
0,-200,68,3,0,21,0.0,1,0,3,6,1,304,2305
0,156,84,3,0,17,1.0,0,0,3,6,1,167,2305
0,197,-21,3,0,19,0.0,0,0,3,6,1,66,2305
9,0,0,3,0,0,,4,1,3,6,1,0,2305
0,-64,245,4,0,25,0.0,4,3,3,6,1,567,2305
0,0,76,4,0,7,0.0,4,2,3,6,1,521,2305
0,-230,64,4,0,23,0.0,1,6,3,6,1,330,2305
2,0,0,4,0,0,1.0,4,1,3,6,1,308,2305
0,158,10,4,0,15,1.0,0,0,3,6,1,268,2305
0,163,-29,4,0,16,0.0,0,0,3,6,1,243,2305
7,0,0,4,0,0,1.0,4,1,3,6,1,186,2305
0,-43,248,1,0,25,,4,3,15,6,1,669,2307
8,126,36,1,0,13,1.0,0,0,15,6,1,534,2307
0,-141,100,1,0,17,1.0,1,0,15,6,1,230,2307
7,0,0,1,0,0,1.0,4,1,15,6,1,171,2307
0,164,-3,1,0,16,0.0,0,0,15,6,1,133,2307
0,-107,141,2,0,17,0.0,2,0,15,6,1,689,2307
0,131,-26,2,0,13,0.0,0,0,15,6,1,633,2307
0,161,12,2,0,16,0.0,0,0,15,6,1,585,2307
0,5,270,2,0,27,0.0,4,3,15,6,1,243,2307
0,140,-11,2,0,14,0.0,0,0,15,6,1,8,2307
5,0,0,3,0,0,,4,1,15,6,1,581,2307
12,0,0,3,0,0,0.0,4,1,15,6,1,466,2307
3,-105,81,3,0,13,1.0,1,0,15,6,1,426,2307
0,-52,191,3,0,19,0.0,4,0,15,6,1,352,2307
1,0,0,3,0,0,1.0,4,1,15,6,1,99,2307
0,-84,117,4,0,14,1.0,1,0,15,6,1,707,2307
0,-87,186,4,0,20,0.0,2,0,15,6,1,618,2307
0,-126,-21,4,0,12,0.0,1,0,15,6,1,527,2307
7,0,0,4,0,0,1.0,4,1,15,6,1,522,2307
0,-48,105,4,0,11,0.0,4,2,15,6,1,440,2307
0,186,15,4,0,18,,0,0,15,6,1,323,2307
8,125,110,4,0,16,1.0,3,0,15,6,1,88,2307
0,-164,148,1,0,22,1.0,2,0,12,6,0,660,2308
20,79,192,1,0,20,0.0,3,0,12,6,0,581,2308
0,66,10,1,0,6,1.0,4,2,12,6,0,374,2308
0,54,176,1,0,18,1.0,4,0,12,6,0,250,2308
0,105,240,1,0,26,1.0,3,3,12,6,0,99,2308
0,210,160,2,0,26,0.0,3,3,12,6,0,641,2308
0,-186,164,2,0,24,0.0,2,3,12,6,0,542,2308
0,-192,172,2,0,25,1.0,2,3,12,6,0,689,2308
0,67,248,2,0,25,0.0,4,3,12,6,0,260,2308
0,94,163,2,0,18,0.0,3,0,12,6,0,232,2308
0,92,33,2,0,9,1.0,0,0,12,6,0,107,2308
0,172,18,2,0,17,0.0,0,0,12,6,0,87,2308
0,28,150,3,0,15,0.0,4,0,12,6,0,695,2308
4,0,0,3,0,0,1.0,4,1,12,6,0,643,2308
1,0,0,3,0,0,,4,1,12,6,0,598,2308
0,-141,99,3,0,17,0.0,1,0,12,6,0,576,2308
0,-15,258,3,0,25,0.0,4,3,12,6,0,512,2308
0,138,13,3,0,13,0.0,0,0,12,6,0,443,2308
0,52,156,3,0,16,0.0,3,0,12,6,0,203,2308
0,144,-19,3,0,14,0.0,0,0,12,6,0,148,2308
0,189,38,3,0,19,0.0,0,0,12,6,0,63,2308
0,74,8,4,0,7,,4,2,12,6,0,599,2308
0,212,145,4,0,25,1.0,3,3,12,6,0,433,2308
0,5,245,4,0,24,1.0,4,3,12,6,0,402,2308
0,176,219,4,0,28,0.0,3,3,12,6,0,374,2308
0,218,138,4,0,25,0.0,3,3,12,6,0,341,2308
0,-85,233,4,0,24,0.0,2,3,12,6,0,116,2308
2,0,0,1,0,0,0.0,4,1,11,6,1,400,2313
0,51,30,1,0,5,1.0,4,2,11,6,1,334,2313
0,69,140,1,0,15,0.0,4,0,11,6,1,271,2313
0,-108,160,1,0,19,,2,0,11,6,1,197,2313
0,-146,150,1,0,20,1.0,2,0,11,6,1,153,2313
0,-187,115,1,0,21,0.0,1,0,11,6,1,111,2313
0,-159,61,1,0,17,0.0,1,0,11,6,1,18,2313
0,-123,0,2,0,12,0.0,1,0,11,6,1,632,2313
0,-163,97,2,0,18,0.0,1,0,11,6,1,300,2313
5,0,0,2,0,0,,4,1,11,6,1,216,2313
0,31,248,2,0,24,,4,3,11,6,1,163,2313
0,-38,35,2,0,5,0.0,4,2,11,6,1,26,2313
0,84,171,3,0,19,1.0,3,0,11,6,1,605,2313
0,151,43,3,0,15,,0,0,11,6,1,577,2313
3,-39,71,3,0,8,1.0,4,2,11,6,1,314,2313
3,0,79,3,0,7,1.0,4,2,11,6,1,237,2313
0,182,54,3,0,18,,0,0,11,6,1,199,2313
0,-156,33,3,0,15,0.0,1,0,11,6,1,174,2313
0,164,233,3,0,28,0.0,3,3,11,6,1,0,2313
4,0,0,4,0,0,1.0,4,1,11,6,1,552,2313
6,0,0,4,0,0,1.0,4,1,11,6,1,376,2313
0,36,173,4,0,17,1.0,4,0,11,6,1,309,2313
0,77,197,4,0,21,0.0,3,0,11,6,1,217,2313
0,0,63,4,0,6,0.0,4,2,11,6,1,199,2313
0,-102,238,4,0,25,0.0,2,3,11,6,1,150,2313
0,-117,-13,4,0,11,0.0,1,0,11,6,1,138,2313
0,133,122,1,0,18,1.0,3,0,10,6,1,551,2315
3,112,164,1,0,19,0.0,3,0,10,6,1,500,2315
8,-128,12,1,0,12,,1,0,10,6,1,356,2315
0,146,120,1,0,18,0.0,3,0,10,6,1,200,2315
0,158,204,1,0,25,1.0,3,3,10,6,1,118,2315
8,107,46,2,0,11,1.0,0,0,10,6,1,699,2315
0,-110,120,2,0,16,0.0,2,0,10,6,1,576,2315
23,10,68,2,0,6,0.0,4,2,10,6,1,573,2315
18,176,-11,2,0,17,1.0,0,0,10,6,1,290,2315
0,-77,143,2,0,16,0.0,2,0,10,6,1,256,2315
0,-204,-8,2,0,20,0.0,1,0,10,6,1,141,2315
0,-29,69,2,0,7,,4,2,10,6,1,57,2315
1,0,0,2,0,0,,4,1,10,6,1,3,2315
0,-159,-9,3,0,15,0.0,1,0,10,6,1,539,2315
0,128,46,3,0,13,1.0,0,0,10,6,1,446,2315
0,-95,230,3,0,24,1.0,2,3,10,6,1,5,2315
0,-97,164,4,0,19,1.0,2,0,10,6,1,661,2315
0,-74,81,4,0,10,1.0,1,2,10,6,1,630,2315
0,123,179,4,0,21,,3,0,10,6,1,593,2315
0,39,255,4,0,25,0.0,4,3,10,6,1,539,2315
0,-87,174,4,0,19,0.0,2,0,10,6,1,483,2315
0,-135,207,4,0,24,,2,3,10,6,1,372,2315
0,-128,158,4,0,20,1.0,2,0,10,6,1,341,2315
3,79,81,4,0,11,,0,2,10,6,1,187,2315
0,112,174,1,0,20,1.0,3,0,14,6,1,561,2317
0,87,63,1,0,10,0.0,0,0,14,6,1,366,2317
8,149,12,1,0,14,1.0,0,0,14,6,1,250,2317
0,10,278,1,0,27,0.0,4,3,14,6,1,86,2317
0,-130,209,1,0,24,,2,3,14,6,1,1,2317
0,-97,137,2,0,16,0.0,2,0,14,6,1,683,2317
0,163,-3,2,0,16,0.0,0,0,14,6,1,582,2317
0,-8,58,2,0,5,1.0,4,2,14,6,1,556,2317
0,79,196,2,0,21,1.0,3,0,14,6,1,518,2317
0,125,99,2,0,15,,0,0,14,6,1,230,2317
0,112,155,2,0,19,0.0,3,0,14,6,1,96,2317
0,125,86,2,0,15,0.0,0,0,14,6,1,29,2317
0,171,-6,3,0,17,0.0,0,0,14,6,1,547,2317
0,-151,158,3,0,21,1.0,2,0,14,6,1,434,2317
4,0,0,3,0,0,1.0,4,1,14,6,1,226,2317
4,0,0,3,0,0,,4,1,14,6,1,78,2317
0,-38,141,3,0,14,0.0,4,0,14,6,1,43,2317
0,-122,140,3,0,18,0.0,2,0,14,6,1,0,2317
0,-103,138,4,0,17,0.0,2,0,14,6,1,669,2317
0,-99,25,4,0,10,,1,0,14,6,1,496,2317
0,141,100,1,0,17,0.0,0,0,8,6,0,687,2319
18,-97,31,1,0,10,1.0,1,0,8,6,0,455,2319
2,0,0,1,0,0,0.0,4,1,8,6,0,432,2319
0,187,-3,1,0,18,1.0,0,0,8,6,0,407,2319
12,0,0,1,0,0,1.0,4,1,8,6,0,385,2319
0,172,41,1,0,17,0.0,0,0,8,6,0,365,2319
0,-69,191,2,0,20,1.0,2,0,8,6,0,702,2319
0,74,197,2,0,21,1.0,3,0,8,6,0,585,2319
0,-204,-9,2,0,20,,1,0,8,6,0,545,2319
0,222,107,2,0,24,1.0,3,3,8,6,0,261,2319
0,153,-11,2,0,15,0.0,0,0,8,6,0,236,2319
0,172,197,2,0,26,0.0,3,3,8,6,0,167,2319
0,-82,10,2,0,8,1.0,1,0,8,6,0,114,2319
8,144,43,3,0,15,,0,0,8,6,0,645,2319
0,166,10,3,0,16,0.0,0,0,8,6,0,444,2319
2,0,0,3,0,0,1.0,4,1,8,6,0,331,2319
2,0,0,3,0,0,0.0,4,1,8,6,0,215,2319
0,-191,125,3,0,22,1.0,1,0,8,6,0,135,2319
0,-176,181,3,0,25,0.0,2,3,8,6,0,0,2319
0,-146,160,4,0,21,0.0,2,0,8,6,0,672,2319
2,0,0,4,0,0,0.0,4,1,8,6,0,630,2319
4,0,0,4,0,0,1.0,4,1,8,6,0,570,2319
0,108,138,4,0,17,1.0,3,0,8,6,0,328,2319
0,-71,46,4,0,8,1.0,1,2,8,6,0,181,2319
0,171,183,4,0,25,0.0,3,3,8,6,0,70,2319
0,133,64,4,0,14,0.0,0,0,8,6,0,27,2319
0,-110,232,1,0,25,1.0,2,3,15,6,0,595,2320
2,0,0,1,0,0,0.0,4,1,15,6,0,569,2320
2,0,0,1,0,0,0.0,4,1,15,6,0,561,2320
0,98,250,1,0,26,1.0,3,3,15,6,0,520,2320
0,-159,38,1,0,16,1.0,1,0,15,6,0,392,2320
0,-184,94,1,0,20,,1,0,15,6,0,206,2320
0,-164,20,1,0,16,1.0,1,0,15,6,0,63,2320
0,-194,2,1,0,19,1.0,1,0,15,6,0,37,2320
0,158,69,2,0,17,0.0,0,0,15,6,0,700,2320
2,0,0,2,0,0,0.0,4,1,15,6,0,297,2320
9,0,0,2,0,0,,4,1,15,6,0,294,2320
0,-202,28,2,0,20,0.0,1,0,15,6,0,235,2320
0,-110,184,2,0,21,0.0,2,0,15,6,0,3,2320
2,0,0,3,0,0,0.0,4,1,15,6,0,556,2320
0,227,100,3,0,24,,3,3,15,6,0,329,2320
8,136,30,3,0,13,,0,0,15,6,0,231,2320
0,-16,146,3,0,14,0.0,4,0,15,6,0,195,2320
0,156,51,4,0,16,0.0,0,0,15,6,0,651,2320
0,156,12,4,0,15,0.0,0,0,15,6,0,607,2320
0,131,49,4,0,13,0.0,0,0,15,6,0,562,2320
3,110,0,4,0,11,,0,0,15,6,0,447,2320
2,0,0,4,0,0,0.0,4,1,15,6,0,263,2320
0,103,20,4,0,10,0.0,0,0,15,6,0,171,2320
0,-177,109,1,0,20,0.0,1,0,10,6,0,705,2322
0,125,-13,1,0,12,0.0,0,0,10,6,0,638,2322
0,46,72,1,0,8,0.0,0,2,10,6,0,512,2322
0,-171,7,1,0,17,0.0,1,0,10,6,0,498,2322
0,-59,68,1,0,9,1.0,1,2,10,6,0,376,2322
0,-156,130,1,0,20,1.0,2,0,10,6,0,248,2322
2,0,0,1,0,0,1.0,4,1,10,6,0,232,2322
0,159,84,1,0,17,,0,0,10,6,0,169,2322
0,-153,130,1,0,20,,2,0,10,6,0,151,2322
0,-131,112,1,0,17,1.0,2,0,10,6,0,94,2322
0,-192,191,1,0,27,0.0,2,3,10,6,0,35,2322
3,-163,112,2,0,19,1.0,1,0,10,6,0,79,2322
0,136,-8,2,0,13,0.0,0,0,10,6,0,5,2322
0,209,0,3,0,20,,0,0,10,6,0,631,2322
0,181,10,3,0,18,0.0,0,0,10,6,0,514,2322
0,115,20,3,0,11,0.0,0,0,10,6,0,508,2322
0,-154,117,3,0,19,0.0,2,0,10,6,0,339,2322
0,-16,252,3,0,25,1.0,4,3,10,6,0,311,2322
0,136,133,4,0,19,0.0,3,0,10,6,0,651,2322
0,184,-24,4,0,18,0.0,0,0,10,6,0,550,2322
0,-182,74,4,0,19,1.0,1,0,10,6,0,442,2322
2,0,0,4,0,0,0.0,4,1,10,6,0,332,2322
0,-174,122,4,0,21,,1,0,10,6,0,147,2322
3,-102,82,4,0,13,1.0,1,0,10,6,0,109,2322
0,-128,176,1,0,21,0.0,2,0,16,6,0,456,2323
12,0,0,1,0,0,,4,1,16,6,0,355,2323
0,-136,110,1,0,17,1.0,2,0,16,6,0,198,2323
0,112,-14,2,0,11,0.0,0,0,16,6,0,518,2323
0,80,10,2,0,8,1.0,0,2,16,6,0,180,2323
0,-205,153,2,0,25,0.0,2,3,16,6,0,4,2323
2,0,0,3,0,0,1.0,4,1,16,6,0,561,2323
0,-141,31,3,0,14,0.0,1,0,16,6,0,426,2323
0,131,-18,3,0,13,0.0,0,0,16,6,0,272,2323
0,-110,176,3,0,20,0.0,2,0,16,6,0,230,2323
2,0,0,3,0,0,0.0,4,1,16,6,0,96,2323
0,171,35,4,0,17,1.0,0,0,16,6,0,707,2323
0,235,114,4,0,26,0.0,3,3,16,6,0,661,2323
0,-80,137,4,0,15,,1,2,16,6,0,36,2323
0,156,158,1,0,22,0.0,3,0,3,6,0,491,2325
0,-57,197,1,0,20,0.0,4,0,3,6,0,170,2325
11,0,0,1,0,0,,4,1,3,6,0,47,2325
0,-156,225,1,0,27,,2,3,3,6,0,11,2325
0,0,91,2,0,9,,4,2,3,6,0,248,2325
5,0,0,2,0,0,1.0,4,1,3,6,0,176,2325
0,38,63,2,0,7,0.0,4,2,3,6,0,95,2325
0,-23,268,3,0,26,0.0,4,3,3,6,0,686,2325
0,140,15,3,0,14,,0,0,3,6,0,353,2325
0,113,148,3,0,18,,3,0,3,6,0,38,2325
2,0,0,3,0,0,,4,1,3,6,0,0,2325
0,133,158,4,0,20,1.0,3,0,3,6,0,705,2325
0,85,151,4,0,17,1.0,3,0,3,6,0,629,2325
0,54,69,4,0,8,,0,2,3,6,0,606,2325
14,0,0,4,0,0,,4,1,3,6,0,250,2325
0,164,18,4,0,16,1.0,0,0,3,6,0,176,2325
0,158,-6,1,0,15,0.0,0,0,7,6,0,661,2328
0,181,12,1,0,18,0.0,0,0,7,6,0,493,2328
9,0,0,1,0,0,0.0,4,1,7,6,0,488,2328
0,-75,17,1,0,7,0.0,4,2,7,6,0,486,2328
0,-85,79,1,0,11,,1,0,7,6,0,253,2328
0,61,31,1,0,6,0.0,4,2,7,6,0,235,2328
0,3,204,1,0,20,0.0,4,0,7,6,0,166,2328
0,-158,209,1,0,26,0.0,2,3,7,6,0,86,2328
0,-59,187,2,0,19,0.0,4,0,7,6,0,572,2328
0,181,135,2,0,22,1.0,3,0,7,6,0,291,2328
0,74,10,2,0,7,1.0,4,2,7,6,0,92,2328
0,-145,169,2,0,22,0.0,2,0,7,6,0,34,2328
0,235,10,3,0,23,0.0,0,4,7,6,0,651,2328
4,0,0,3,0,0,1.0,4,1,7,6,0,520,2328
0,126,186,3,0,22,0.0,3,0,7,6,0,493,2328
0,133,20,3,0,13,0.0,0,0,7,6,0,428,2328
0,33,49,3,0,5,0.0,4,2,7,6,0,423,2328
0,-148,148,3,0,20,,2,0,7,6,0,419,2328
0,192,69,3,0,20,1.0,0,0,7,6,0,278,2328
0,195,125,3,0,23,0.0,0,0,7,6,0,169,2328
11,0,0,3,0,0,1.0,4,1,7,6,0,57,2328
0,166,35,3,0,16,1.0,0,0,7,6,0,22,2328
0,-168,69,4,0,18,0.0,1,0,7,6,0,675,2328
0,72,63,4,0,9,0.0,0,2,7,6,0,614,2328
18,-197,-13,4,0,19,1.0,1,0,7,6,0,575,2328
0,-141,202,4,0,24,1.0,2,3,7,6,0,508,2328
0,187,12,4,0,18,0.0,0,0,7,6,0,287,2328
2,0,0,4,0,0,1.0,4,1,7,6,0,128,2328
0,100,253,4,0,27,0.0,3,3,7,6,0,40,2328
0,-43,247,4,0,25,0.0,4,3,7,6,0,34,2328
0,131,224,1,0,25,0.0,3,3,28,6,1,665,2329
5,0,0,1,0,0,,4,1,28,6,1,481,2329
3,72,26,1,0,7,1.0,4,2,28,6,1,451,2329
5,0,0,2,0,0,0.0,4,1,28,6,1,667,2329
0,-61,253,2,0,26,0.0,4,3,28,6,1,626,2329
8,-115,95,2,0,14,0.0,1,0,28,6,1,581,2329
0,-123,174,4,0,21,,2,0,28,6,1,707,2329
0,103,196,4,0,22,0.0,3,0,28,6,1,664,2329
0,105,35,4,0,11,0.0,0,0,28,6,1,583,2329
0,158,97,4,0,18,,0,0,28,6,1,477,2329
0,128,133,4,0,18,,3,0,28,6,1,117,2329
0,144,115,1,0,18,0.0,3,0,5,6,0,598,2331
0,158,79,1,0,17,,0,0,5,6,0,306,2331
4,23,3,1,0,2,0.0,4,1,5,6,0,160,2331
2,23,8,1,0,2,0.0,4,1,5,6,0,153,2331
0,-156,125,1,0,19,1.0,2,0,5,6,0,51,2331
0,-163,15,1,0,16,0.0,1,0,5,6,0,30,2331
0,197,317,2,0,37,0.0,3,3,5,6,0,632,2331
1,10,18,2,0,2,,4,1,5,6,0,623,2331
0,-100,109,2,0,14,,1,0,5,6,0,593,2331
0,43,217,2,0,22,0.0,4,0,5,6,0,530,2331
8,-82,12,2,0,8,0.0,1,0,5,6,0,176,2331
0,146,15,2,0,14,0.0,0,0,5,6,0,81,2331
0,-161,196,3,0,25,,2,3,5,6,0,684,2331
18,92,30,3,0,9,1.0,0,0,5,6,0,679,2331
4,-3,35,3,0,3,0.0,4,1,5,6,0,540,2331
0,34,45,3,0,5,1.0,4,2,5,6,0,515,2331
4,-34,31,3,0,4,0.0,4,2,5,6,0,485,2331
15,-23,33,3,0,4,1.0,4,2,5,6,0,256,2331
4,29,15,3,0,3,0.0,4,1,5,6,0,203,2331
0,-146,7,3,0,14,0.0,1,0,5,6,0,147,2331
0,-122,220,3,0,25,,2,3,5,6,0,28,2331
0,232,8,4,0,23,1.0,0,4,5,6,0,384,2331
0,-107,3,4,0,10,,1,0,5,6,0,311,2331
3,-67,15,4,0,6,,4,2,5,6,0,279,2331
0,-187,117,4,0,22,,1,0,5,6,0,235,2331
0,-64,135,4,0,14,,4,2,5,6,0,189,2331
12,3,25,4,0,2,1.0,4,1,5,6,0,170,2331
0,102,227,4,0,24,0.0,3,3,5,6,0,107,2331
0,-227,43,4,0,23,0.0,1,6,5,6,0,28,2331
4,-31,28,4,0,4,1.0,4,2,5,6,0,20,2331
0,143,81,1,0,16,0.0,0,0,26,6,0,654,2333
0,-5,266,1,0,26,1.0,4,3,26,6,0,508,2333
0,8,196,1,0,19,0.0,4,0,26,6,0,394,2333
1,0,0,1,0,0,1.0,4,1,26,6,0,273,2333
8,49,92,1,0,10,1.0,4,2,26,6,0,210,2333
0,144,22,1,0,14,0.0,0,0,26,6,0,29,2333
0,-31,411,1,0,41,0.0,5,3,26,6,0,0,2333
0,72,133,2,0,15,0.0,4,2,26,6,0,627,2333
0,-156,84,2,0,17,0.0,1,0,26,6,0,497,2333
2,0,0,3,0,0,1.0,4,1,26,6,0,633,2333
0,1,197,3,0,19,0.0,4,0,26,6,0,555,2333
2,0,0,3,0,0,1.0,4,1,26,6,0,521,2333
0,158,92,4,0,18,0.0,0,0,26,6,0,702,2333
2,0,0,4,0,0,0.0,4,1,26,6,0,607,2333
0,166,3,4,0,16,1.0,0,0,26,6,0,585,2333
12,0,0,4,0,0,1.0,4,1,26,6,0,497,2333
0,133,166,4,0,21,,3,0,26,6,0,471,2333
0,-133,215,4,0,25,1.0,2,3,26,6,0,436,2333
0,189,166,4,0,25,,3,3,26,6,0,402,2333
0,209,150,4,0,25,1.0,3,3,26,6,0,300,2333
0,202,140,4,0,24,0.0,3,3,26,6,0,260,2333
0,-2,61,1,0,6,,4,2,4,6,0,445,2334
4,0,0,2,0,0,1.0,4,1,4,6,0,632,2334
0,113,160,2,0,19,0.0,3,0,4,6,0,471,2334
4,0,0,2,0,0,1.0,4,1,4,6,0,437,2334
2,0,0,2,0,0,0.0,4,1,4,6,0,391,2334
0,-149,105,2,0,18,0.0,1,0,4,6,0,352,2334
0,115,227,2,0,25,0.0,3,3,4,6,0,281,2334
16,0,0,2,0,0,1.0,4,1,4,6,0,208,2334
0,-48,43,2,0,6,0.0,4,2,4,6,0,17,2334
8,97,77,3,0,12,0.0,0,0,4,6,0,657,2334
0,192,25,3,0,19,,0,0,4,6,0,528,2334
5,0,0,3,0,0,0.0,4,1,4,6,0,503,2334
18,107,87,3,0,13,1.0,0,0,4,6,0,369,2334
0,-112,191,3,0,22,0.0,2,0,4,6,0,300,2334
3,57,31,3,0,6,1.0,4,2,4,6,0,115,2334
7,0,0,3,0,0,1.0,4,1,4,6,0,44,2334
8,72,53,4,0,8,0.0,0,2,4,6,0,675,2334
0,143,150,4,0,20,1.0,3,0,4,6,0,510,2334
8,113,20,4,0,11,0.0,0,0,4,6,0,372,2334
12,0,0,4,0,0,1.0,4,1,4,6,0,341,2334
0,0,196,4,0,19,0.0,4,0,4,6,0,306,2334
8,72,135,4,0,15,0.0,4,2,4,6,0,209,2334
0,177,94,1,0,20,1.0,0,0,24,6,1,640,2336
0,-192,22,1,0,19,,1,0,24,6,1,575,2336
0,94,240,1,0,25,1.0,3,3,24,6,1,419,2336
4,0,0,1,0,0,1.0,4,1,24,6,1,162,2336
0,163,199,1,0,25,1.0,3,3,24,6,1,120,2336
8,-112,125,1,0,16,,2,0,24,6,1,87,2336
0,-103,252,1,0,27,0.0,2,3,24,6,1,51,2336
4,0,0,1,0,0,1.0,4,1,24,6,1,33,2336
0,-18,263,1,0,26,,4,3,24,6,1,0,2336
0,166,145,2,0,22,1.0,3,0,24,6,1,707,2336
0,135,225,2,0,26,1.0,3,3,24,6,1,684,2336
0,-235,41,2,0,23,1.0,1,6,24,6,1,606,2336
3,-158,209,2,0,26,1.0,2,3,24,6,1,540,2336
0,-126,215,2,0,24,1.0,2,3,24,6,1,353,2336
0,133,235,2,0,27,1.0,3,3,24,6,1,304,2336
3,44,184,2,0,18,1.0,4,0,24,6,1,285,2336
0,177,197,2,0,26,0.0,3,3,24,6,1,246,2336
0,46,69,2,0,8,0.0,0,2,24,6,1,104,2336
0,140,230,2,0,26,0.0,3,3,24,6,1,74,2336
0,-182,12,3,0,18,0.0,1,0,24,6,1,664,2336
0,113,245,3,0,26,1.0,3,3,24,6,1,411,2336
0,-194,187,3,0,26,0.0,2,3,24,6,1,288,2336
0,-33,79,3,0,8,0.0,4,2,24,6,1,252,2336
0,-15,81,3,0,8,0.0,4,2,24,6,1,154,2336
0,-10,87,3,0,8,,4,2,24,6,1,141,2336
0,148,15,3,0,14,0.0,0,0,24,6,1,42,2336
0,148,-5,4,0,14,0.0,0,0,24,6,1,300,2336
4,0,0,4,0,0,0.0,4,1,24,6,1,198,2336
0,-3,173,4,0,17,0.0,4,0,24,6,1,157,2336
0,126,151,1,0,19,0.0,3,0,12,6,0,260,2338
0,57,250,1,0,25,1.0,4,3,12,6,0,57,2338
0,66,160,2,0,17,0.0,3,0,12,6,0,621,2338
0,220,135,2,0,25,0.0,3,3,12,6,0,553,2338
0,112,-6,2,0,11,0.0,0,0,12,6,0,497,2338
0,-141,-6,3,0,14,0.0,1,0,12,6,0,677,2338
0,235,100,3,0,25,1.0,3,3,12,6,0,618,2338
0,-145,214,3,0,25,1.0,2,3,12,6,0,558,2338
0,222,123,3,0,25,,3,3,12,6,0,494,2338
0,218,146,3,0,26,,3,3,12,6,0,219,2338
0,210,183,3,0,27,0.0,3,3,12,6,0,50,2338
2,0,0,3,0,0,1.0,4,1,12,6,0,0,2338
0,233,64,4,0,24,0.0,0,4,12,6,0,594,2338
0,-89,238,1,0,25,1.0,2,3,27,6,1,369,2339
0,161,202,1,0,25,1.0,3,3,27,6,1,184,2339
0,136,212,1,0,25,0.0,3,3,27,6,1,153,2339
2,0,0,1,0,0,0.0,4,1,27,6,1,119,2339
18,79,89,2,0,11,1.0,0,2,27,6,1,690,2339
